2019-Oct-16 03:19:09.484 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerInitializerConfiguration - Started Eureka Server
2019-Oct-16 03:19:09.560 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2019-Oct-16 03:19:09.567 INFO  [main] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8081
2019-Oct-16 03:19:09.582 INFO  [main] c.l.a.AppApplication - Started AppApplication in 27.197 seconds (JVM running for 28.868)
2019-Oct-16 03:19:15.377 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-Oct-16 03:19:15.378 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-Oct-16 03:19:15.407 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Completed initialization in 29 ms
2019-Oct-16 03:19:16.403 INFO  [http-nio-8081-exec-2] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/5087338d4f77:auth-service:8082 with status UP (replication=false)
2019-Oct-16 03:20:09.351 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:21:09.351 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:22:09.351 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:22:46.570 INFO  [http-nio-8081-exec-2] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/5087338d4f77:auth-service:8082 with status DOWN (replication=false)
2019-Oct-16 03:22:49.632 INFO  [http-nio-8081-exec-3] c.n.e.r.AbstractInstanceRegistry - Cancelled instance AUTH-SERVICE/5087338d4f77:auth-service:8082 (replication=false)
2019-Oct-16 03:22:51.154 INFO  [Thread-15] o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application DISCOVERY-SERVICE with eureka with status DOWN
2019-Oct-16 03:22:51.163 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shutting down ...
2019-Oct-16 03:22:51.177 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shut down
2019-Oct-16 03:22:51.185 INFO  [Thread-15] o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-Oct-16 03:22:51.196 INFO  [Thread-15] c.n.d.DiscoveryClient - Shutting down DiscoveryClient ...
2019-Oct-16 03:22:51.196 INFO  [Thread-15] c.n.d.DiscoveryClient - Completed shut down of DiscoveryClient
2019-Oct-16 03:23:06.604 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.eureka'
2019-Oct-16 03:23:06.605 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.discovery'
2019-Oct-16 03:23:06.731 INFO  [main] c.l.a.AppApplication - No active profile set, falling back to default profiles: default
2019-Oct-16 03:23:10.888 WARN  [main] o.s.b.a.e.EndpointId - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2019-Oct-16 03:23:12.475 INFO  [main] o.s.c.c.s.GenericScope - BeanFactory id=27878294-b362-3f48-b73a-477b5dc03d46
2019-Oct-16 03:23:13.288 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$b8e7ea4c] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-Oct-16 03:23:16.002 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2019-Oct-16 03:23:16.240 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-Oct-16 03:23:16.241 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.14]
2019-Oct-16 03:23:16.315 INFO  [main] o.a.c.c.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2019-Oct-16 03:23:16.606 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-Oct-16 03:23:16.609 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 9741 ms
2019-Oct-16 03:23:17.131 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 03:23:17.133 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 03:23:17.242 INFO  [main] c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@266374ef
2019-Oct-16 03:23:20.333 INFO  [main] c.s.j.s.i.a.WebApplicationImpl - Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-Oct-16 03:23:20.776 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-Oct-16 03:23:20.781 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-Oct-16 03:23:21.469 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-Oct-16 03:23:21.471 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-Oct-16 03:23:23.626 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 03:23:23.626 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 03:23:24.523 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-Oct-16 03:23:27.503 INFO  [main] o.s.c.n.e.InstanceInfoFactory - Setting initial instance status as: STARTING
2019-Oct-16 03:23:27.811 INFO  [main] c.n.d.DiscoveryClient - Initializing Eureka in region us-east-1
2019-Oct-16 03:23:27.811 INFO  [main] c.n.d.DiscoveryClient - Client configured to neither register nor query for data.
2019-Oct-16 03:23:27.928 INFO  [main] c.n.d.DiscoveryClient - Discovery Client initialized at timestamp 1571196207911 with initial instances count: 0
2019-Oct-16 03:23:28.221 INFO  [main] c.n.e.DefaultEurekaServerContext - Initializing ...
2019-Oct-16 03:23:28.229 WARN  [main] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 03:23:28.446 INFO  [main] c.n.e.r.AbstractInstanceRegistry - Finished initializing remote region registries. All known remote regions: []
2019-Oct-16 03:23:28.457 INFO  [main] c.n.e.DefaultEurekaServerContext - Initialized
2019-Oct-16 03:23:28.580 INFO  [main] o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-Oct-16 03:23:29.088 INFO  [main] o.s.c.n.e.s.EurekaServiceRegistry - Registering application DISCOVERY-SERVICE with eureka with status UP
2019-Oct-16 03:23:29.114 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Setting the eureka configuration..
2019-Oct-16 03:23:29.136 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka data center value eureka.datacenter is not set, defaulting to default
2019-Oct-16 03:23:29.139 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka environment value eureka.environment is not set, defaulting to test
2019-Oct-16 03:23:29.406 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - isAws returned false
2019-Oct-16 03:23:29.422 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Initialized server context
2019-Oct-16 03:23:29.424 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Got 1 instances from neighboring DS node
2019-Oct-16 03:23:29.435 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Renew threshold is: 1
2019-Oct-16 03:23:29.441 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Changing status to UP
2019-Oct-16 03:23:29.693 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2019-Oct-16 03:23:29.716 INFO  [main] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8081
2019-Oct-16 03:23:29.754 INFO  [main] c.l.a.AppApplication - Started AppApplication in 28.79 seconds (JVM running for 30.734)
2019-Oct-16 03:23:29.754 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerInitializerConfiguration - Started Eureka Server
2019-Oct-16 03:23:35.222 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-Oct-16 03:23:35.224 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-Oct-16 03:23:35.252 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Completed initialization in 27 ms
2019-Oct-16 03:23:36.391 INFO  [http-nio-8081-exec-2] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/5087338d4f77:auth-service:8082 with status UP (replication=false)
2019-Oct-16 03:24:29.525 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:25:29.524 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:26:14.063 INFO  [http-nio-8081-exec-4] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/5087338d4f77:auth-service:8082 with status DOWN (replication=false)
2019-Oct-16 03:26:17.108 INFO  [http-nio-8081-exec-5] c.n.e.r.AbstractInstanceRegistry - Cancelled instance AUTH-SERVICE/5087338d4f77:auth-service:8082 (replication=false)
2019-Oct-16 03:26:18.563 INFO  [Thread-15] o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application DISCOVERY-SERVICE with eureka with status DOWN
2019-Oct-16 03:26:18.571 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shutting down ...
2019-Oct-16 03:26:18.576 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shut down
2019-Oct-16 03:26:18.587 INFO  [Thread-15] o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-Oct-16 03:26:18.598 INFO  [Thread-15] c.n.d.DiscoveryClient - Shutting down DiscoveryClient ...
2019-Oct-16 03:26:18.600 INFO  [Thread-15] c.n.d.DiscoveryClient - Completed shut down of DiscoveryClient
2019-Oct-16 03:27:22.060 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.eureka'
2019-Oct-16 03:27:22.061 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.discovery'
2019-Oct-16 03:27:22.181 INFO  [main] c.l.a.AppApplication - No active profile set, falling back to default profiles: default
2019-Oct-16 03:27:27.065 WARN  [main] o.s.b.a.e.EndpointId - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
2019-Oct-16 03:27:28.572 INFO  [main] o.s.c.c.s.GenericScope - BeanFactory id=27878294-b362-3f48-b73a-477b5dc03d46
2019-Oct-16 03:27:29.206 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$1ca5fd46] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-Oct-16 03:27:31.035 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2019-Oct-16 03:27:31.226 INFO  [main] o.a.c.c.StandardService - Starting service [Tomcat]
2019-Oct-16 03:27:31.231 INFO  [main] o.a.c.c.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.14]
2019-Oct-16 03:27:31.307 INFO  [main] o.a.c.c.AprLifecycleListener - The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib]
2019-Oct-16 03:27:31.663 INFO  [main] o.a.c.c.C.[.[.[/] - Initializing Spring embedded WebApplicationContext
2019-Oct-16 03:27:31.664 INFO  [main] o.s.w.c.ContextLoader - Root WebApplicationContext: initialization completed in 9318 ms
2019-Oct-16 03:27:32.061 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 03:27:32.077 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 03:27:32.214 INFO  [main] c.n.c.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@1787bc24
2019-Oct-16 03:27:35.423 INFO  [main] c.s.j.s.i.a.WebApplicationImpl - Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-Oct-16 03:27:35.944 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2019-Oct-16 03:27:35.950 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2019-Oct-16 03:27:37.190 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2019-Oct-16 03:27:37.191 INFO  [main] c.n.d.p.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2019-Oct-16 03:27:39.298 WARN  [main] c.n.c.s.URLConfigurationSource - No URLs will be polled as dynamic configuration sources.
2019-Oct-16 03:27:39.301 INFO  [main] c.n.c.s.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-Oct-16 03:27:40.331 INFO  [main] o.s.s.c.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-Oct-16 03:27:43.344 INFO  [main] o.s.c.n.e.InstanceInfoFactory - Setting initial instance status as: STARTING
2019-Oct-16 03:27:43.459 INFO  [main] c.n.d.DiscoveryClient - Initializing Eureka in region us-east-1
2019-Oct-16 03:27:43.460 INFO  [main] c.n.d.DiscoveryClient - Client configured to neither register nor query for data.
2019-Oct-16 03:27:43.492 INFO  [main] c.n.d.DiscoveryClient - Discovery Client initialized at timestamp 1571196463489 with initial instances count: 0
2019-Oct-16 03:27:43.716 INFO  [main] c.n.e.DefaultEurekaServerContext - Initializing ...
2019-Oct-16 03:27:43.742 WARN  [main] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 03:27:43.848 INFO  [main] c.n.e.r.AbstractInstanceRegistry - Finished initializing remote region registries. All known remote regions: []
2019-Oct-16 03:27:43.851 INFO  [main] c.n.e.DefaultEurekaServerContext - Initialized
2019-Oct-16 03:27:43.913 INFO  [main] o.s.b.a.e.w.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-Oct-16 03:27:44.341 INFO  [main] o.s.c.n.e.s.EurekaServiceRegistry - Registering application DISCOVERY-SERVICE with eureka with status UP
2019-Oct-16 03:27:44.389 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Setting the eureka configuration..
2019-Oct-16 03:27:44.459 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka data center value eureka.datacenter is not set, defaulting to default
2019-Oct-16 03:27:44.462 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Eureka environment value eureka.environment is not set, defaulting to test
2019-Oct-16 03:27:44.683 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - isAws returned false
2019-Oct-16 03:27:44.684 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerBootstrap - Initialized server context
2019-Oct-16 03:27:44.685 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Got 1 instances from neighboring DS node
2019-Oct-16 03:27:44.685 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Renew threshold is: 1
2019-Oct-16 03:27:44.685 INFO  [Thread-13] c.n.e.r.PeerAwareInstanceRegistryImpl - Changing status to UP
2019-Oct-16 03:27:44.734 INFO  [main] o.s.b.w.e.t.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2019-Oct-16 03:27:44.763 INFO  [main] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8081
2019-Oct-16 03:27:44.783 INFO  [main] c.l.a.AppApplication - Started AppApplication in 27.087 seconds (JVM running for 28.512)
2019-Oct-16 03:27:44.874 INFO  [Thread-13] o.s.c.n.e.s.EurekaServerInitializerConfiguration - Started Eureka Server
2019-Oct-16 03:27:52.437 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[.[.[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-Oct-16 03:27:52.438 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-Oct-16 03:27:52.496 INFO  [http-nio-8081-exec-1] o.s.w.s.DispatcherServlet - Completed initialization in 57 ms
2019-Oct-16 03:27:53.623 INFO  [http-nio-8081-exec-2] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/8b7bfb092608:auth-service:8082 with status UP (replication=false)
2019-Oct-16 03:28:44.751 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:29:44.751 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:30:44.751 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:31:44.752 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:32:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:33:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:34:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:35:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:36:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:37:43.744 WARN  [Eureka-PeerNodesUpdater] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 03:37:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:38:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:39:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:40:44.753 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:41:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:42:43.848 INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] c.n.e.r.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 3
2019-Oct-16 03:42:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:43:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:44:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:45:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:46:44.755 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:47:43.745 WARN  [Eureka-PeerNodesUpdater] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 03:47:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:48:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:49:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:50:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:51:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:52:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:53:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:54:44.755 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:55:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:56:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:57:43.746 WARN  [Eureka-PeerNodesUpdater] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 03:57:43.848 INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] c.n.e.r.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 3
2019-Oct-16 03:57:44.754 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:58:44.755 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 03:59:44.755 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:00:44.755 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:01:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:02:44.755 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:03:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:04:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:05:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:06:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:07:43.747 WARN  [Eureka-PeerNodesUpdater] c.n.e.c.PeerEurekaNodes - The replica size seems to be empty. Check the route 53 DNS Registry
2019-Oct-16 04:07:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:08:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:09:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:10:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:11:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:12:43.848 INFO  [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] c.n.e.r.PeerAwareInstanceRegistryImpl - Current renewal threshold is : 3
2019-Oct-16 04:12:44.757 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:13:44.756 INFO  [Eureka-EvictionTimer] c.n.e.r.AbstractInstanceRegistry - Running the evict task with compensationTime 0ms
2019-Oct-16 04:13:47.125 INFO  [http-nio-8081-exec-10] c.n.e.r.AbstractInstanceRegistry - Registered instance AUTH-SERVICE/8b7bfb092608:auth-service:8082 with status DOWN (replication=false)
2019-Oct-16 04:13:50.224 INFO  [http-nio-8081-exec-1] c.n.e.r.AbstractInstanceRegistry - Cancelled instance AUTH-SERVICE/8b7bfb092608:auth-service:8082 (replication=false)
2019-Oct-16 04:13:51.659 INFO  [Thread-15] o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application DISCOVERY-SERVICE with eureka with status DOWN
2019-Oct-16 04:13:51.668 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shutting down ...
2019-Oct-16 04:13:51.673 INFO  [Thread-15] c.n.e.DefaultEurekaServerContext - Shut down
2019-Oct-16 04:13:51.680 INFO  [Thread-15] o.s.s.c.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-Oct-16 04:13:51.699 INFO  [Thread-15] c.n.d.DiscoveryClient - Shutting down DiscoveryClient ...
2019-Oct-16 04:13:51.699 INFO  [Thread-15] c.n.d.DiscoveryClient - Completed shut down of DiscoveryClient
2019-Oct-16 04:45:29.894 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.eureka'
2019-Oct-16 04:45:29.895 ERROR [main] o.s.b.c.l.LoggingApplicationListener - Cannot set level 'ON' for 'com.netflix.discovery'
2019-Oct-16 04:45:29.968 INFO  [main] c.l.a.AppApplication - No active profile set, falling back to default profiles: default
2019-Oct-16 04:45:34.412 WARN  [main] o.s.b.a.e.EndpointId - Endpoint ID 'service-registry' contains invalid characters, please migrate to a valid format.
